,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
124,IHOYEJ_0001,6.496926591373958e-05,2.717784956390166,14.0,4.364890866762986e-06,0.02521355450153351,3.1516907118021495,22.0,4.364890866762986e-06,2,2.023935132378085e-06,0.1594284937235897
125,IWUGUC_0606,0.03662776694858754,3.33293801563443,19.0,0.007201491488269313,2.41998291015625,4.471949681340318,99.0,0.24377827001214258,1000,0.13563793019434023,0.6352964431125976
126,JECWIY_0001,0.615097238008981,2.6958721403088015,14.0,0.08926891703104024,2.0670156478881836,4.194901796880917,74.0,0.17212244368044516,1,0.0,0.0
127,JEFHEH_0001,0.0,3.044666020468214,16.0,0.0,0.03505775332450867,3.119835113074723,20.0,0.0,2,0.0,8.881784197001252e-16
128,JELTID_0001,0.02884420908320319,2.104899639270244,10.0,0.00455363227604506,0.09639617800712585,2.7649619031776713,31.0,0.021165674823749106,4,0.0004262385211752928,0.082717218078463
129,JILWEG_0046,5.667091195642247e-05,2.767842957853053,14.0,4.6727111053554736e-07,2.1352133750915527,4.364596445355709,58.0,0.10009282418444188,350,0.004614344581314711,0.18240284142489305
130,JOKNEC_0001,6.443568111249495e-05,2.9747744040199553,16.0,6.853917053191098e-06,1.4727890491485596,3.4082644726852482,49.0,0.2072110380754653,2,0.0,8.881784197001252e-16
131,JOKPAA_0003,0.019447131632320994,3.0987789900874585,16.0,0.0013111450537085744,0.04059912636876106,3.420978742913851,30.0,0.0006556467723576488,4,0.044468965696443874,0.32355311408867227
132,KEPNAU_0001,2.216541534971513,5.124404843026656,33.0,69.46345708178555,4.856164932250977,5.883821445112542,150.0,4.39848968184243,3,8.125786047585848e-06,0.09703639478927606
133,KETVAG10_0001,0.0,4.228832559951187,22.0,3.910379121264652e-15,0.00047175417421385646,4.3118170989133,26.0,3.910379121264652e-15,4,2.6645352591003757e-15,1.7763568394002505e-15
134,KEYBOH_0403,0.04793948354202888,4.038384176402724,24.0,0.007277131800055599,1.1566284894943237,5.464498627101014,126.0,0.15230366199547724,474,1.7093358978037543e-05,0.3755550589967527
135,KICVUN_0001,1.0670272474552678,3.4469514225440507,18.0,0.05053875494684451,1.269235372543335,3.626737110744192,32.0,0.025269377473422255,1,0.0,0.0
136,KIHWII_0001,0.8365883201163401,2.301518137308841,12.0,0.004891965661583506,0.8365922570228577,2.301518137308841,12.0,0.004891965661583506,1,0.0,0.0
137,KIVDIC_0004,1.0735653801877174,3.3828145579503874,18.0,0.0013305309914241048,1.49863600730896,4.082707547775784,76.0,0.26073048727779935,5,1.4091710701880089e-05,0.03347370548973405
138,KUFPUW_0791,0.4870423538931976,2.5943820239184343,14.0,0.05034173252309707,1.979396939277649,3.7043467533084895,55.0,0.2595301168043402,1000,0.38965042334769784,0.6048606365581284
139,LENPEA_0005,0.014454751942392452,5.374466570794362,30.0,0.4898251107701016,0.015582534484565258,6.060334238062984,62.0,0.18123803168026498,8,0.3299093508823736,0.4361470826625755
140,MOSFEG_0001,0.009160882003385227,3.6440401961841067,22.0,0.0027252304223404915,0.010171046480536461,3.8387087144210303,36.0,0.0139817678490221,6,0.3438882606086642,0.18932534662310996
141,MUCYIT_0001,0.500018755347953,2.9066220245501477,15.0,0.018151120200049373,1.5642235279083252,4.024089545173178,56.0,0.17867621197851916,7,0.0,0.32624982352202103
142,MUZZEM_0001,0.03941721700112157,4.019063389642531,22.0,0.009132774413169354,0.07153917849063873,4.624720160250363,46.0,0.019095474763271416,1,0.0,0.0
143,NAFJEJ_0125,0.0636260783268413,2.4010604471781374,12.0,0.007645792387818513,0.5924109220504761,4.043464314323629,64.0,0.08276799984472229,418,4.256808361491338e-05,0.5962427887425648
144,NAWLUT_0001,0.027033946527117363,2.356407682672445,12.0,0.003936893414760305,0.11018769443035126,2.784944225366052,30.0,0.011720441762305392,4,0.05612454777886278,0.02046438564675901
145,NENXOT_0001,0.6701734643354614,2.3129398940430965,11.0,0.0044302471563611445,1.7956184148788452,3.771816186301321,52.0,0.032973846331331505,9,0.0,0.03453452688011094
146,NIYNIS_0001,1.371614861615713,2.588924384920737,20.0,0.6595115274116345,3.802583932876587,3.970249707719653,116.0,0.485840727517025,1,0.0,0.0
147,NUJDEB_0001,2.4466144019574125,2.771706970622846,26.0,4.869921101094048,4.846155643463135,3.703698623093667,150.0,0.5223770547302365,1,0.0,0.0
148,OCERET_0001,0.06452170919076758,5.942284788718047,80.0,123.21253053496307,0.4987865090370178,6.14548643185405,100.0,123.21253053496307,4,0.0025199244274025645,0.0018814846097932048
149,OCUPAD_0001,0.8493709333870062,2.4747670718157813,11.0,0.06995720639704864,1.8352991342544556,2.9628764202993154,28.0,0.11550639241157058,1,0.0,0.0
150,ODETEW_0051,0.0,2.540739661855196,13.0,0.0,2.430546283721924,3.588536312755965,33.0,0.27035886818621613,51,0.04226600631212607,0.6981099613264266
151,PAWXUG_0001,0.011738979349690322,2.738446671561584,14.0,0.00123589359083122,0.05517234280705452,3.1359503604444297,30.0,0.014174456347046647,2,0.0,0.0
152,PEZNAJ_0806,0.014492532348969607,3.3083769761776924,18.0,0.0032722970574812957,1.6647762060165405,4.46163086527512,67.0,0.2883508276130764,1000,0.03944056344582103,0.8018576485111444
153,PIKZEO_0001,3.0327791687631214,2.765635282365103,26.0,4.018294779211811,3.163532018661499,3.0170631642161863,80.0,0.803658981890686,1,0.0,0.0
154,PIZYIH_0001,2.7702454300863906,3.274633364609437,30.0,0.019714957621712752,3.1504180431365967,3.6251058749843654,51.0,0.021326351117988144,3,0.0,0.04577741941788682
155,POGLIH_0001,3.531744259565569,6.035167150304011,92.0,89718.98797409222,4.986377716064453,6.820180348082832,174.0,70493.50836768557,1,0.0,0.0
156,POTTEY_0002,0.006787319268505296,3.476928798202463,18.0,0.0014391297366359184,0.9689878225326538,3.787954259729572,58.0,0.0302414445067338,3,7.191861243427411e-06,0.021365251778822092
157,POVVIF_0002,0.8295090806255199,4.069470258967562,22.0,0.010526781418337135,2.2589783668518066,3.96526688365034,50.0,0.025372678366734337,2,0.0022175621907152276,0.08739976399009475
